Time,axis_3_raw_position_resolver_motor,axis_3_actual_position,axis_3_enc_position_resolver_motor,raw_position_3_ext
62348,-3419350.0,-38.80063003069034,91.0491943359375,3563
62446,-3419350.0,-38.80063003069034,91.0491943359375,3563
62548,-3419350.0,-38.80063003069034,91.0491943359375,3563
62648,-3419350.0,-38.80063003069034,91.0491943359375,3563
62747,-3558858.0,-40.36933993507675,91.0491943359375,3563
62847,-3558858.0,-40.36933993507675,91.0491943359375,3563
62946,-3558858.0,-40.36933993507675,83.9849853515625,3563
63047,-3558858.0,-40.36933993507675,83.9849853515625,3563
63146,-3558858.0,-40.36933993507675,83.9849853515625,3563
63246,-3558858.0,-40.36933993507675,83.9849853515625,3563
63347,-3558858.0,-41.89169455491046,83.9849853515625,3458
63447,-3558858.0,-41.89169455491046,83.9849853515625,3458
63547,-3558858.0,-41.89169455491046,83.9849853515625,3458
63646,-3701678.0,-41.89169455491046,83.9849853515625,3458
63747,-3701678.0,-41.89169455491046,83.9849853515625,3458
63847,-3701678.0,-41.89169455491046,30.3826904296875,3458
